Year,SubRecipientCode,City,State,Mode,Basic Information - Subrecipient Reporter Type,Total Operating Expense,Total Active Revenue Vehicles,Annual Vehicle Revenue Miles,Total Unlinked Passenger Trips
2020,7R02-70241,Russell,KS,All,Rural Reporter,"$67,736",2.0,19997.0,11027.0
2020,7R02-70243,Wichita,KS,All,Rural Reporter,,,337966.0,3632.0
2020,7R02-70245,Osawatomie,KS,All,Rural Reporter,"$95,943",3.0,23208.0,5561.0
2020,7R02-70248,Emporia,KS,All,Rural Reporter,"$701,405",10.0,159440.0,37968.0
2020,7R02-70250,Clay Center,KS,All,Rural Reporter,"$82,692",2.0,5621.0,3465.0
2020,7R02-70255,Beloit,KS,All,Rural Reporter,"$319,450",8.0,181049.0,7524.0
2020,7R02-70259,Wellington,KS,All,Rural Reporter,"$250,112",5.0,44993.0,19062.0
2020,7R02-70266,Kingman,KS,All,Rural Reporter,"$69,105",2.0,11050.0,8996.0
2020,7R02-70267,Atchison,KS,All,Rural Reporter,"$135,653",3.0,32939.0,8886.0
2020,7R02-70268,Quinter,KS,All,Rural Reporter,"$47,122",3.0,43253.0,1227.0
2020,7R02-77076,Atwood,KS,All,Rural Reporter,"$48,613",2.0,9456.0,3197.0
2020,7R02-77079,Hiawatha,KS,All,Rural Reporter,"$280,493",4.0,93603.0,5088.0
2020,7R02-77082,Saint Francis,KS,All,Rural Reporter,"$43,719",1.0,5420.0,2424.0
2020,7R02-77083,Mcpherson,KS,All,Rural Reporter,"$250,105",10.0,36838.0,16036.0
2020,7R03-50274,Minneapolis,MN,All,Rural Reporter,,,632020.0,75544.0
2020,7R03-60208,Dallas,TX,All,Rural Reporter,,,338804.0,7501.0
2020,7R03-70063,Malden,MO,All,Rural Reporter,"$410,179",16.0,157723.0,29736.0
2020,7R03-70067,Bloomfield,MO,All,Rural Reporter,"$63,477",2.0,3216.0,4107.0
2020,7R03-70085,Mount Vernon,MO,All,Rural Reporter,"$106,003",3.0,19695.0,13723.0
2020,7R03-70091,Fredericktown,MO,All,Rural Reporter,"$6,505,959",191.0,2888238.0,335111.0
2020,7R03-70099,Licking,MO,All,Rural Reporter,"$72,617",2.0,32572.0,1031.0
2020,7R03-70106,Richmond,MO,All,Rural Reporter,"$800,257",24.0,259514.0,46192.0
2020,7R03-70114,Doniphan,MO,All,Rural Reporter,"$424,923",17.0,297243.0,14160.0
2020,7R03-70116,West Burlington,IA,All,Rural Reporter,,,102280.0,6694.0
2020,7R03-70133,Columbia,MO,All,Rural Reporter,"$28,691,620",846.0,10474862.0,1224422.0
2020,7R03-70134,Nevada,MO,All,Rural Reporter,"$76,272",2.0,30183.0,6872.0
2020,7R03-70140,East Prairie,MO,All,Rural Reporter,"$291,730",8.0,156837.0,16436.0
2020,7R03-70147,New Madrid,MO,All,Rural Reporter,"$121,507",2.0,10496.0,5430.0
2020,7R03-70152,Carthage,MO,All,Rural Reporter,"$60,301",2.0,30385.0,11276.0
2020,7R03-70155,West Plains,MO,All,Rural Reporter,"$164,598",5.0,35931.0,9538.0
2020,7R03-70162,Excelsior Springs,MO,All,Rural Reporter,"$212,906",4.0,36841.0,9012.0
2020,7R03-70165,Houston,MO,All,Rural Reporter,"$89,060",2.0,16518.0,12964.0
2020,7R03-70168,Sikeston,MO,All,Rural Reporter,"$355,365",7.0,114437.0,18524.0
2020,7R03-70177,El Dorado Springs,MO,All,Rural Reporter,"$178,173",2.0,23403.0,11784.0
2020,7R03-70189,Clinton,MO,All,Rural Reporter,"$149,053",4.0,29240.0,11880.0
2020,7R03-70211,Lamar,MO,All,Rural Reporter,"$146,862",3.0,40386.0,21286.0
2020,7R03-70257,Macon,MO,All,Rural Reporter,"$68,070",1.0,9021.0,2769.0
2020,7R03-70263,Fulton,MO,All,Rural Reporter,"$592,100",13.0,218879.0,27429.0
2020,7R04-70058,Chadron,NE,All,Rural Reporter,"$32,938",2.0,9040.0,1107.0
2020,7R04-70069,Schuyler,NE,All,Rural Reporter,"$43,611",2.0,7729.0,3881.0
2020,7R04-70073,Hastings,NE,All,Rural Reporter,"$313,521",15.0,116539.0,9594.0
2020,7R04-70074,Sidney,NE,All,Rural Reporter,"$237,803",5.0,49772.0,11786.0
2020,7R04-70076,Beatrice,NE,All,Rural Reporter,"$650,842",21.0,123415.0,35161.0
2020,7R04-70079,Hyannis,NE,All,Rural Reporter,"$17,316",1.0,7253.0,105.0
2020,7R04-70081,Kearney,NE,All,Rural Reporter,"$1,623,253",54.0,404878.0,95268.0
2020,7R04-70098,Guide Rock,NE,All,Rural Reporter,"$33,114",3.0,20819.0,1142.0
2020,7R04-70100,Stratton,NE,All,Rural Reporter,"$142,525",4.0,61262.0,2424.0
2020,7R04-70107,Alliance,NE,All,Rural Reporter,"$281,363",8.0,56108.0,24834.0
2020,7R04-70112,Humboldt,NE,All,Rural Reporter,"$74,332",4.0,16323.0,6586.0
2020,7R04-70113,Burwell,NE,All,Rural Reporter,"$44,236",6.0,31499.0,561.0
2020,7R04-70116,West Burlington,IA,All,Rural Reporter,,,14333.0,670.0
2020,7R04-70119,Broken Bow,NE,All,Rural Reporter,"$66,165",1.0,13539.0,4507.0
2020,7R04-70121,David City,NE,All,Rural Reporter,"$92,463",4.0,43636.0,4931.0
2020,7R04-70124,Oakland,NE,All,Rural Reporter,"$65,498",4.0,20375.0,1988.0
2020,7R04-70125,Neligh,NE,All,Rural Reporter,"$50,042",2.0,3228.0,8142.0
2020,7R04-70126,Grant,NE,All,Rural Reporter,"$57,319",3.0,13096.0,5018.0
2020,7R04-70127,Ogallala,NE,All,Rural Reporter,"$151,792",4.0,42487.0,23947.0
2020,7R04-70128,Imperial,NE,All,Rural Reporter,"$194,110",6.0,61262.0,25755.0
2020,7R04-70130,Ord,NE,All,Rural Reporter,"$88,136",4.0,17219.0,2830.0
2020,7R04-70143,Mullen,NE,All,Rural Reporter,"$14,012",3.0,15768.0,260.0
2020,7R04-70148,Western,NE,All,Rural Reporter,"$307,973",6.0,81716.0,11745.0
2020,7R04-70153,North Platte,NE,All,Rural Reporter,"$670,528",14.0,127751.0,57696.0
2020,7R04-70156,Norfolk,NE,All,Rural Reporter,"$515,964",10.0,125648.0,33095.0
2020,7R04-70160,Omaha,NE,All,Rural Reporter,"$314,631",16.0,78746.0,8391.0
2020,7R04-70164,Lincoln,NE,All,Rural Reporter,"$107,701",3.0,29279.0,1848.0
2020,7R04-70181,Tecumseh,NE,All,Rural Reporter,"$77,208",1.0,7311.0,3769.0
2020,7R04-70182,Holdrege,NE,All,Rural Reporter,"$129,319",4.0,27329.0,10010.0
2020,7R04-70183,Gering,NE,All,Rural Reporter,"$646,935",11.0,212830.0,34415.0
2020,7R04-70192,Loup City,NE,All,Rural Reporter,"$36,667",1.0,9773.0,1196.0
2020,7R04-70193,Plainview,NE,All,Rural Reporter,"$15,752",1.0,3752.0,1042.0
2020,7R04-70194,Cambridge,NE,All,Rural Reporter,"$120,228",5.0,97391.0,7707.0
2020,7R04-70198,Alma,NE,All,Rural Reporter,"$63,687",3.0,16127.0,2338.0
2020,7R04-70200,Kimball,NE,All,Rural Reporter,"$371,968",12.0,140767.0,12834.0
2020,7R04-70202,Albion,NE,All,Rural Reporter,"$30,051",2.0,13433.0,2127.0
2020,7R04-70203,Bridgeport,NE,All,Rural Reporter,"$81,020",2.0,11430.0,2055.0
2020,7R04-70205,Geneva,NE,All,Rural Reporter,"$139,925",4.0,21516.0,4442.0
2020,7R04-70212,Hartington,NE,All,Rural Reporter,"$192,329",10.0,122149.0,5241.0
2020,7R04-70214,Columbus,NE,All,Rural Reporter,"$205,502",5.0,23438.0,7445.0
2020,7R04-70216,Yankton,NE,All,Rural Reporter,"$201,846",6.0,101538.0,4701.0
2020,7R04-70220,Oneill,NE,All,Rural Reporter,"$217,318",7.0,47312.0,13713.0
2020,7R04-70223,York,NE,All,Rural Reporter,"$166,267",5.0,63694.0,9539.0
2020,7R04-70232,Mc Cook,NE,All,Rural Reporter,"$130,927",3.0,15414.0,6217.0
2020,7R04-70233,Wayne,NE,All,Rural Reporter,"$75,266",4.0,12129.0,8250.0
2020,7R04-70234,Central City,NE,All,Rural Reporter,"$79,769",3.0,7812.0,5909.0
2020,7R04-70244,Benkelman,NE,All,Rural Reporter,"$52,186",1.0,1564.0,1131.0
2020,7R04-70246,Seward,NE,All,Rural Reporter,"$201,278",4.0,79460.0,14777.0
2020,7R04-70247,Crawford,NE,All,Rural Reporter,"$66,975",2.0,9269.0,3612.0
2020,7R04-70253,Wahoo,NE,All,Rural Reporter,"$79,331",5.0,14796.0,2806.0
2020,7R04-70265,Chadron,NE,All,Rural Reporter,"$59,421",2.0,17417.0,9354.0
2020,7R04-70269,Norfolk,NE,All,Rural Reporter,,,398606.0,13253.0
2020,7R04-77078,Oshkosh,NE,All,Rural Reporter,"$174,312",3.0,51518.0,3844.0
2020,7R04-77080,Alliance,NE,All,Rural Reporter,,,105186.0,1086.0
2020,7R04-77084,Kearney,NE,All,Rural Reporter,,,4997.0,437.0
2020,7R04-77085,Fullerton,NE,All,Rural Reporter,"$144,160",4.0,23490.0,2511.0
2020,8R01-60208,Dallas,TX,All,Rural Reporter,,,217792.0,8792.0
2020,8R01-70116,West Burlington,IA,All,Rural Reporter,,,134827.0,14465.0
2020,8R01-70269,Norfolk,NE,All,Rural Reporter,,,52991.0,2960.0
2020,8R01-80115,Lamar,CO,All,Rural Reporter,"$336,565",7.0,53213.0,12230.0
2020,8R01-80118,Westcliffe,CO,All,Rural Reporter,"$62,650",4.0,28208.0,1055.0
2020,8R01-80119,Black Hawk,CO,All,Rural Reporter,"$152,742",6.0,14577.0,41858.0
2020,8R01-80148,Canon City,CO,All,Rural Reporter,,,,
2020,8R01-80150,Gunnison,CO,All,Rural Reporter,"$1,852,583",11.0,451428.0,147467.0
2020,8R01-80155,Eagle,CO,All,Rural Reporter,"$8,268,644",41.0,1599482.0,719232.0
2020,8R01-80159,Crested Butte,CO,All,Rural Reporter,"$1,828,388",21.0,176074.0,446585.0
2020,8R01-80161,Breckenridge,CO,All,Rural Reporter,"$9,780,646",33.0,1021409.0,974453.0
2020,8R01-80162,Stratton,CO,All,Rural Reporter,"$90,253",14.0,28947.0,8073.0
2020,8R01-80168,Dove Creek,CO,All,Rural Reporter,"$222,683",7.0,44367.0,2784.0
2020,8R01-80170,Breckenridge,CO,All,Rural Reporter,"$4,156,116",18.0,248137.0,668409.0
2020,8R01-80186,Steamboat Springs,CO,All,Rural Reporter,"$3,788,928",23.0,619216.0,769993.0
2020,8R01-80189,Ignacio,CO,All,Rural Reporter,"$860,413",11.0,234188.0,15772.0
2020,8R01-80201,Cortez,CO,All,Rural Reporter,"$208,146",7.0,72677.0,9995.0
2020,8R01-80206,Durango,CO,All,Rural Reporter,"$1,898,104",12.0,323376.0,232798.0
2020,8R01-80221,Fort Morgan,CO,All,Rural Reporter,"$1,368,176",76.0,496326.0,40873.0
2020,8R01-80225,La Junta,CO,All,Rural Reporter,"$205,735",3.0,21217.0,10559.0
2020,8R01-80227,Trinidad,CO,All,Rural Reporter,"$558,301",19.0,105012.0,23275.0
2020,8R01-80237,Salida,CO,All,Rural Reporter,"$265,509",10.0,110461.0,13764.0
2020,8R01-80256,Telluride,CO,All,Rural Reporter,"$4,013,097",75.0,3145769.0,2425119.0
2020,8R01-80258,Glenwood Springs,CO,All,Rural Reporter,"$1,003,483",5.0,103582.0,106699.0
2020,8R01-80263,Snowmass Village,CO,All,Rural Reporter,"$3,609,747",29.0,324903.0,366901.0
2020,8R01-80274,Canon City,CO,All,Rural Reporter,"$277,417",10.0,81737.0,12200.0
2020,8R01-80275,Cripple Creek,CO,All,Rural Reporter,"$373,530",6.0,35634.0,16047.0
2020,8R01-80280,Pagosa Springs,CO,All,Rural Reporter,"$166,364",4.0,43305.0,6594.0
2020,8R01-80289,Glenwood Springs,CO,All,Rural Reporter,"$37,471,304",242.0,3975273.0,2556605.0
2020,8R01-88215,Montrose,CO,All,Rural Reporter,"$1,284,241",30.0,280766.0,59664.0
2020,8R01-88225,Winter Park,CO,All,Rural Reporter,"$2,101,300",27.0,345321.0,363855.0
2020,8R01-88226,Telluride,CO,All,Rural Reporter,"$900,302",8.0,66969.0,174817.0
2020,8R01-88228,Avon,CO,All,Rural Reporter,"$1,557,376",11.0,170574.0,329065.0
2020,8R01-88229,Las Animas,CO,All,Rural Reporter,"$193,594",7.0,87050.0,11406.0
2020,8R01-88230,Woodland Park,CO,All,Rural Reporter,"$220,987",8.0,66479.0,6322.0
2020,8R01-88281,Estes Park,CO,All,Rural Reporter,"$348,952",5.0,46242.0,18455.0
2020,8R01-88285,Gunnison,CO,All,Rural Reporter,,,107716.0,5845.0
2020,8R01-88294,Telluride,CO,All,Rural Reporter,"$774,715",11.0,253329.0,39519.0
2020,8R01-88298,Vail,CO,All,Rural Reporter,"$5,051,201",30.0,592152.0,1692924.0
2020,8R01-88299,Georgetown,CO,All,Rural Reporter,"$166,531",3.0,120713.0,3293.0
2020,8R01-88300,Golden,CO,All,Rural Reporter,,,673183.0,82601.0
2020,8R02-00304,Sugar City,ID,All,Rural Reporter,,,163670.0,4485.0
2020,8R02-50274,Minneapolis,MN,All,Rural Reporter,,,513824.0,56528.0
2020,8R02-80117,Jordan,MT,All,Rural Reporter,"$47,205",4.0,20287.0,4611.0
2020,8R02-80134,Chester,MT,All,Rural Reporter,"$219,927",7.0,28368.0,9732.0
2020,8R02-80135,Ekalaka,MT,All,Rural Reporter,"$38,622",2.0,18922.0,672.0
2020,8R02-80137,Helena,MT,All,Rural Reporter,"$1,292,843",10.0,165130.0,64835.0
2020,8R02-80139,Forsyth,MT,All,Rural Reporter,"$119,038",4.0,36214.0,1183.0
2020,8R02-80142,Hamilton,MT,All,Rural Reporter,"$259,484",7.0,70249.0,18836.0
2020,8R02-80144,Whitehall,MT,All,Rural Reporter,"$177,219",9.0,29536.0,20593.0
2020,8R02-80164,Hot Springs,MT,All,Rural Reporter,"$255,904",9.0,121438.0,9940.0
2020,8R02-80166,Glendive,MT,All,Rural Reporter,"$360,519",6.0,53475.0,15308.0
2020,8R02-80167,Broadus,MT,All,Rural Reporter,"$160,220",8.0,82027.0,2577.0
2020,8R02-80169,Shelby,MT,All,Rural Reporter,"$298,348",6.0,107980.0,16492.0
2020,8R02-80172,Libby,MT,All,Rural Reporter,"$243,991",9.0,99902.0,7705.0
2020,8R02-80173,Superior,MT,All,Rural Reporter,"$11,305",3.0,20803.0,1180.0
2020,8R02-80174,Butte,MT,All,Rural Reporter,"$1,232,380",11.0,222016.0,183658.0
2020,8R02-80181,Miles City,MT,All,Rural Reporter,"$167,308",3.0,43537.0,7801.0
2020,8R02-80183,Glasgow,MT,All,Rural Reporter,"$674,392",12.0,107051.0,73616.0
2020,8R02-80184,Ronan,MT,All,Rural Reporter,"$107,818",8.0,55414.0,4208.0
2020,8R02-80200,Missoula,MT,All,Rural Reporter,"$312,020",24.0,229494.0,19435.0
2020,8R02-80204,Havre,MT,All,Rural Reporter,"$336,626",7.0,61763.0,18739.0
2020,8R02-80205,Scobey,MT,All,Rural Reporter,"$40,663",3.0,10888.0,956.0
2020,8R02-80220,Kalispell,MT,All,Rural Reporter,"$1,307,847",21.0,236046.0,91850.0
2020,8R02-80224,Malta,MT,All,Rural Reporter,"$277,047",9.0,49544.0,17778.0
2020,8R02-80235,Bozeman,MT,All,Rural Reporter,"$2,089,020",25.0,437224.0,248580.0
2020,8R02-80236,Lewistown,MT,All,Rural Reporter,"$340,382",8.0,84488.0,17656.0
2020,8R02-80254,Plentywood,MT,All,Rural Reporter,"$400,603",8.0,80451.0,26034.0
2020,8R02-80255,Big Sky,MT,All,Rural Reporter,"$1,664,287",14.0,460451.0,154521.0
2020,8R02-80259,Sidney,MT,All,Rural Reporter,"$324,545",9.0,47050.0,25214.0
2020,8R02-80262,Laurel,MT,All,Rural Reporter,"$45,281",1.0,7414.0,1399.0
2020,8R02-80269,West Yellowstone,MT,All,Rural Reporter,"$70,560",2.0,22477.0,1181.0
2020,8R02-88216,Dillon,MT,All,Rural Reporter,"$62,487",2.0,12282.0,8194.0
2020,8R02-88217,Baker,MT,All,Rural Reporter,"$135,387",4.0,26069.0,4844.0
2020,8R02-88218,Deer Lodge,MT,All,Rural Reporter,"$44,685",4.0,14360.0,4076.0
2020,8R02-88293,Livingston,MT,All,Rural Reporter,"$110,942",1.0,21286.0,3081.0
2020,8R02-88295,Bozeman,MT,All,Rural Reporter,"$282,706",9.0,112901.0,36923.0
2020,8R02-88296,Butte,MT,All,Rural Reporter,"$28,482",2.0,5781.0,2953.0
2020,8R03-50274,Minneapolis,MN,All,Rural Reporter,,,319823.0,42664.0
2020,8R03-80114,Dickinson,ND,All,Rural Reporter,"$1,094,739",13.0,183060.0,54651.0
2020,8R03-80122,Devils Lake,ND,All,Rural Reporter,"$299,171",6.0,33659.0,23628.0
2020,8R03-80124,Jamestown,ND,All,Rural Reporter,"$762,464",12.0,149130.0,47661.0
2020,8R03-80125,Valley City,ND,All,Rural Reporter,"$1,521,214",37.0,575382.0,106501.0
2020,8R03-80129,Drayton,ND,All,Rural Reporter,"$214,868",6.0,88851.0,6148.0
2020,8R03-80130,Ellendale,ND,All,Rural Reporter,"$61,185",3.0,9249.0,3478.0
2020,8R03-80152,Rolla,ND,All,Rural Reporter,"$242,725",5.0,206142.0,16995.0
2020,8R03-80160,Williston,ND,All,Rural Reporter,"$551,832",9.0,105245.0,21288.0
2020,8R03-80196,Kenmare,ND,All,Rural Reporter,"$79,611",2.0,10986.0,7769.0
2020,8R03-80228,Steele,ND,All,Rural Reporter,"$118,667",3.0,37117.0,4220.0
2020,8R03-80233,Langdon,ND,All,Rural Reporter,"$163,241",4.0,34507.0,6334.0
2020,8R03-80238,Bismarck,ND,All,Rural Reporter,"$894,979",25.0,142697.0,27422.0
2020,8R03-80249,Maddock,ND,All,Rural Reporter,"$119,542",4.0,46412.0,1732.0
2020,8R03-80261,Cando,ND,All,Rural Reporter,"$73,403",2.0,36656.0,4298.0
2020,8R03-80268,Bowman,ND,All,Rural Reporter,"$327,482",9.0,83411.0,11311.0
2020,8R03-80270,Beach,ND,All,Rural Reporter,"$144,720",5.0,85882.0,3312.0
2020,8R03-80290,Hazen,ND,All,Rural Reporter,"$151,141",4.0,30095.0,18007.0
2020,8R03-80296,Park River,ND,All,Rural Reporter,"$209,585",4.0,46266.0,5181.0
2020,8R03-80302,Minot,ND,All,Rural Reporter,"$1,820,263",24.0,429986.0,75516.0
2020,8R03-80303,Minot,ND,All,Rural Reporter,"$981,057",11.0,157921.0,73203.0
2020,8R03-88222,Wildrose,ND,All,Rural Reporter,"$96,908",3.0,43199.0,2488.0
2020,8R04-50274,Minneapolis,MN,All,Rural Reporter,,,453494.0,54585.0
2020,8R04-80112,Vermillion,SD,All,Rural Reporter,"$505,495",7.0,66500.0,50331.0
2020,8R04-80116,Mitchell,SD,All,Rural Reporter,"$1,078,194",14.0,116077.0,72867.0
2020,8R04-80126,Aberdeen,SD,All,Rural Reporter,"$856,208",18.0,122272.0,58850.0
2020,8R04-80153,Huron,SD,All,Rural Reporter,"$772,427",20.0,171411.0,35399.0
2020,8R04-80154,Brandon,SD,All,Rural Reporter,"$172,682",4.0,18104.0,9887.0
2020,8R04-80158,Dell Rapids,SD,All,Rural Reporter,"$82,855",1.0,3179.0,2935.0
2020,8R04-80171,Pierre,SD,All,Rural Reporter,"$4,615,387",79.0,651748.0,225012.0
2020,8R04-80182,Wagner,SD,All,Rural Reporter,"$1,331,804",43.0,137390.0,71857.0
2020,8R04-80187,Brookings,SD,All,Rural Reporter,"$1,733,901",29.0,326702.0,138473.0
2020,8R04-80190,Madison,SD,All,Rural Reporter,"$232,759",3.0,18229.0,13465.0
2020,8R04-80253,Spearfish,SD,All,Rural Reporter,"$2,514,218",45.0,495719.0,117648.0
2020,8R04-80271,Yankton,SD,All,Rural Reporter,"$858,213",17.0,124456.0,77351.0
2020,8R04-80282,Madison,SD,All,Rural Reporter,"$179,407",4.0,14590.0,7485.0
2020,8R04-88297,Watertown,SD,All,Rural Reporter,"$2,216,574",51.0,495547.0,187656.0
2020,8R05-00304,Sugar City,ID,All,Rural Reporter,,,17066.0,1593.0
2020,8R05-50274,Minneapolis,MN,All,Rural Reporter,,,159576.0,28058.0
2020,8R05-60208,Dallas,TX,All,Rural Reporter,,,63783.0,
2020,8R05-70269,Norfolk,NE,All,Rural Reporter,,,204645.0,4362.0
2020,8R05-80120,Greybull,WY,All,Rural Reporter,"$71,445",5.0,37780.0,7470.0
2020,8R05-80121,Riverton,WY,All,Rural Reporter,"$715,853",15.0,207911.0,27603.0
2020,8R05-80131,Dubois,WY,All,Rural Reporter,"$44,842",2.0,8665.0,2868.0
2020,8R05-80140,Laramie,WY,All,Rural Reporter,"$2,149,427",43.0,226029.0,361125.0
2020,8R05-80151,Buffalo,WY,All,Rural Reporter,"$136,377",5.0,30271.0,8430.0
2020,8R05-80163,Gillette,WY,All,Rural Reporter,"$251,303",10.0,34636.0,13032.0
2020,8R05-80178,Kemmerer,WY,All,Rural Reporter,"$21,219",2.0,5842.0,875.0
2020,8R05-80180,Jackson,WY,All,Rural Reporter,"$25,991",4.0,5360.0,1541.0
2020,8R05-80185,Riverton,WY,All,Rural Reporter,"$162,319",6.0,25041.0,8825.0
2020,8R05-80188,Jackson,WY,All,Rural Reporter,"$3,995,048",30.0,704560.0,729239.0
2020,8R05-80193,Sheridan,WY,All,Rural Reporter,"$584,834",15.0,181490.0,37510.0
2020,8R05-80199,Lovell,WY,All,Rural Reporter,"$61,307",6.0,29226.0,3072.0
2020,8R05-80203,Ten Sleep,WY,All,Rural Reporter,"$20,638",1.0,23712.0,4404.0
2020,8R05-80216,Douglas,WY,All,Rural Reporter,"$143,752",3.0,38341.0,14633.0
2020,8R05-80217,Lusk,WY,All,Rural Reporter,"$34,351",5.0,24069.0,1265.0
2020,8R05-80218,Rock Springs,WY,All,Rural Reporter,"$600,720",12.0,148917.0,21838.0
2020,8R05-80222,Meeteetse,WY,All,Rural Reporter,"$9,056",2.0,6075.0,1688.0
2020,8R05-80223,Lander,WY,All,Rural Reporter,"$207,320",7.0,29736.0,8787.0
2020,8R05-80252,Laramie,WY,All,Rural Reporter,"$145,077",7.0,49474.0,8648.0
2020,8R05-80264,Cody,WY,All,Rural Reporter,"$113,262",7.0,55025.0,9896.0
2020,8R05-80265,Big Piney,WY,All,Rural Reporter,"$15,208",3.0,3258.0,150.0
2020,8R05-80272,Thayne,WY,All,Rural Reporter,"$18,104",3.0,1330.0,190.0
2020,8R05-80277,Jackson,WY,All,Rural Reporter,,,256060.0,690.0
2020,8R05-80278,Rawlins,WY,All,Rural Reporter,"$59,169",5.0,12049.0,5848.0
2020,8R05-80287,Torrington,WY,All,Rural Reporter,"$201,196",5.0,36733.0,11212.0
2020,8R05-80288,Newcastle,WY,All,Rural Reporter,"$117,733",8.0,68207.0,30364.0
2020,8R05-80293,Sheridan,WY,All,Rural Reporter,"$121,754",17.0,55694.0,13381.0
2020,8R05-80294,Afton,WY,All,Rural Reporter,"$18,183",4.0,14966.0,71.0
2020,8R05-80301,Pinedale,WY,All,Rural Reporter,"$88,215",4.0,20161.0,1303.0
2020,8R05-80304,Wheatland,WY,All,Rural Reporter,"$103,023",8.0,16202.0,4385.0
2020,8R05-88219,Powell,WY,All,Rural Reporter,"$119,768",4.0,22251.0,6549.0
2020,8R05-88224,Worland,WY,All,Rural Reporter,"$66,481",6.0,31572.0,5490.0
2020,8R05-88302,Pine Bluffs,WY,All,Rural Reporter,"$14,047",1.0,10538.0,570.0
2020,8R06-60208,Dallas,TX,All,Rural Reporter,,,142135.0,5168.0
2020,8R06-80248,Cedar City,UT,All,Rural Reporter,"$165,748",6.0,81289.0,17878.0
2020,8R06-80260,Roosevelt,UT,All,Rural Reporter,"$1,222,219",20.0,291714.0,31662.0
2020,8R06-80284,Park City,UT,All,Rural Reporter,"$15,174,271",42.0,1897677.0,2400287.0
2020,9R01-60208,Dallas,TX,All,Rural Reporter,,,232446.0,9703.0
2020,9R01-91001,Show Low,AZ,All,Rural Reporter,"$776,950",6.0,256923.0,155368.0
2020,9R01-91010,Cottonwood,AZ,All,Rural Reporter,"$2,038,285",14.0,468342.0,160825.0
2020,9R01-91016,Page,AZ,All,Rural Reporter,"$642,858",12.0,249106.0,17423.0
2020,9R01-91037,Bullhead City,AZ,All,Rural Reporter,"$1,362,337",13.0,297664.0,132949.0
2020,9R01-91052,Douglas,AZ,All,Rural Reporter,"$687,165",9.0,209778.0,68117.0
2020,9R01-91069,Miami,AZ,All,Rural Reporter,"$506,831",6.0,75880.0,12912.0
2020,9R01-91075,Kingman,AZ,All,Rural Reporter,"$843,592",13.0,174612.0,107470.0
2020,9R01-91096,Coolidge,AZ,All,Rural Reporter,"$711,790",11.0,223558.0,28466.0
2020,9R01-91106,Maricopa,AZ,All,Rural Reporter,"$305,950",6.0,31967.0,9774.0
2020,9R01-91114,Benson,AZ,All,Rural Reporter,"$180,628",4.0,57756.0,10988.0
2020,9R01-91121,Bisbee,AZ,All,Rural Reporter,"$265,892",4.0,63372.0,28390.0
2020,9R01-99419,Chino Valley,AZ,All,Rural Reporter,"$329,802",6.0,85620.0,12145.0
2020,9R01-99437,Quartzsite,AZ,All,Rural Reporter,"$121,199",3.0,21972.0,3516.0
2020,9R01-99441,Payson,AZ,All,Rural Reporter,"$173,120",2.0,57646.0,4666.0
2020,9R01-99453,Winslow,AZ,All,Rural Reporter,"$93,469",1.0,2702.0,461.0
2020,9R02-60208,Dallas,TX,All,Rural Reporter,,,206460.0,14731.0
2020,9R02-90216,Sacramento,CA,All,Rural Reporter,"$2,074,716",14.0,435493.0,83585.0
2020,9R02-91000,Jackson,CA,All,Rural Reporter,"$1,727,636",20.0,229105.0,50219.0
2020,9R02-91002,Corcoran,CA,All,Rural Reporter,"$856,448",6.0,35205.0,23575.0
2020,9R02-91005,Madera,CA,All,Rural Reporter,"$1,059,515",10.0,260558.0,25090.0
2020,9R02-91006,Ridgecrest,CA,All,Rural Reporter,"$1,198,663",10.0,64557.0,9186.0
2020,9R02-91007,Fresno,CA,All,Rural Reporter,"$5,586,984",118.0,788004.0,266621.0
2020,9R02-91008,Alturas,CA,All,Rural Reporter,"$474,028",7.0,88478.0,11257.0
2020,9R02-91009,Hollister,CA,All,Rural Reporter,"$2,036,098",31.0,422555.0,101926.0
2020,9R02-91012,Big Bear Lake,CA,All,Rural Reporter,"$3,519,554",27.0,542625.0,154181.0
2020,9R02-91014,Rio Vista,CA,All,Rural Reporter,"$500,699",6.0,61374.0,8342.0
2020,9R02-91018,Arcata,CA,All,Rural Reporter,"$837,535",7.0,76848.0,123579.0
2020,9R02-91020,Needles,CA,All,Rural Reporter,"$392,093",3.0,51711.0,25616.0
2020,9R02-91027,Arvin,CA,All,Rural Reporter,"$834,820",9.0,99299.0,61293.0
2020,9R02-91028,Solvang,CA,All,Rural Reporter,"$842,989",6.0,151270.0,35946.0
2020,9R02-91032,Auburn,CA,All,Rural Reporter,"$657,994",5.0,61054.0,31425.0
2020,9R02-91035,Weaverville,CA,All,Rural Reporter,"$628,099",7.0,121273.0,10588.0
2020,9R02-91036,Eureka,CA,All,Rural Reporter,"$4,238,880",29.0,967857.0,394170.0
2020,9R02-91038,Downieville,CA,All,Rural Reporter,"$126,817",4.0,65410.0,5934.0
2020,9R02-91040,Dinuba,CA,All,Rural Reporter,"$940,474",10.0,181725.0,75545.0
2020,9R02-91041,Dixon,CA,All,Rural Reporter,"$1,380,045",10.0,78924.0,42479.0
2020,9R02-91043,Guadalupe,CA,All,Rural Reporter,"$594,293",5.0,100061.0,56234.0
